Area,Extent,Solidity,roundness,ShapeFactor2,ShapeFactor4,target
50954,0.733805697,0.985494352,0.854260064,0.001415868,0.990133089,0
51643,0.786066547,0.990486968,0.886661697,0.001767575,0.999368219,0
52448,0.789190165,0.988056215,0.84632069,0.00137087,0.995857534,0
53609,0.795385757,0.991199039,0.843919906,0.001201049,0.995179922,0
54076,0.770050125,0.977989981,0.85025672,0.001343077,0.988316242,0
54137,0.763245453,0.988460626,0.829865519,0.001195936,0.989618804,0
54343,0.74044855,0.989728086,0.907244614,0.001937201,0.998692167,0
54680,0.756607168,0.987538378,0.848697943,0.001237013,0.992887978,0
55501,0.784799208,0.984164982,0.864516475,0.001345455,0.987872995,0
55544,0.769137033,0.98823948,0.817192715,0.001213647,0.997406809,0
55549,0.806437095,0.98287241,0.834504078,0.001312561,0.989114338,0
55608,0.759495746,0.987919272,0.827912767,0.001314363,0.989220515,0
55722,0.779274177,0.98212775,0.869133231,0.001717636,0.988642027,0
55938,0.73155995,0.987187632,0.848980993,0.001335614,0.99785089,0
55972,0.80088141,0.989551474,0.873417943,0.00139322,0.99657348,0
56270,0.766621253,0.979545652,0.834559148,0.001074771,0.986714681,0
56376,0.682650392,0.988497686,0.834364582,0.00130712,0.996507111,0
56627,0.792185445,0.98859986,0.8355005,0.001253142,0.996931779,0
56675,0.753977756,0.991168241,0.882266994,0.001380845,0.995103711,0
56679,0.810301939,0.985190593,0.857962864,0.001256812,0.98951993,0
56834,0.806453444,0.988262707,0.862299217,0.001426159,0.997473768,0
57017,0.791572956,0.980903883,0.877609255,0.001331989,0.984480137,0
57017,0.66864856,0.989037104,0.878188425,0.00127085,0.994387088,0
57391,0.749327588,0.976651975,0.849340491,0.001204129,0.989393793,0
57549,0.788558509,0.984231499,0.836226215,0.001203767,0.98697756,0
57617,0.819004975,0.991806242,0.890499083,0.001410327,0.996352661,0
57786,0.75894405,0.976180823,0.864459823,0.00158088,0.985603528,0
57853,0.807957656,0.984949861,0.839244151,0.001254114,0.991048468,0
57862,0.72654445,0.977068558,0.803411754,0.001120043,0.979299233,0
57907,0.808711804,0.981491212,0.868552301,0.001234337,0.989031568,0
58094,0.784672322,0.989828083,0.85808598,0.001353729,0.992558992,0
58102,0.805294525,0.985013393,0.886236776,0.001548178,0.987012081,0
58252,0.722657801,0.971287558,0.810448111,0.001215921,0.981634484,0
58634,0.748837803,0.98252258,0.851127803,0.001346242,0.987180254,0
58740,0.753424658,0.983903117,0.830626927,0.001153495,0.989085623,0
58822,0.782321882,0.977450606,0.832019458,0.001178628,0.98452282,0
58877,0.713816348,0.976757689,0.794646218,0.001100117,0.983462523,0
58961,0.813816425,0.989677051,0.844761475,0.001231184,0.992871103,0
59039,0.763616375,0.976529161,0.857178108,0.001379435,0.99016826,0
59041,0.749688905,0.983590444,0.855058809,0.001267784,0.98873484,0
59183,0.786338754,0.987387177,0.850974353,0.001338886,0.992770055,0
59208,0.742736715,0.986191848,0.809891542,0.001153012,0.995432949,0
59338,0.793076717,0.98898315,0.842615415,0.0013584,0.994159511,0
59344,0.714893207,0.977113314,0.836346064,0.001321702,0.990020584,0
59387,0.820035902,0.991816557,0.86134348,0.001258275,0.9932047,0
59397,0.673909097,0.989603639,0.800767989,0.001047897,0.99848766,0
59413,0.713763981,0.989837229,0.880571242,0.001406601,0.994514505,0
59423,0.785146134,0.981387283,0.827072397,0.001253072,0.991125637,0
59468,0.746710196,0.989368959,0.835866769,0.001173276,0.995464119,0
59516,0.760102171,0.981415827,0.848207756,0.001347532,0.989546993,0
59618,0.780595745,0.984802934,0.870407315,0.001513525,0.993314587,0
59652,0.765721474,0.974005617,0.805769078,0.001097643,0.982790308,0
59758,0.763836695,0.984254044,0.826431513,0.001382441,0.985067623,0
59769,0.7676372,0.980430432,0.860646334,0.001413044,0.988551884,0
59780,0.766685477,0.987560504,0.786428636,0.001004678,0.993072634,0
59788,0.70504717,0.988345759,0.869433423,0.001542927,0.995415173,0
59841,0.692965086,0.979907644,0.857754271,0.00134156,0.987123185,0
60063,0.694707257,0.989049532,0.850550934,0.001330804,0.993429701,0
60108,0.80944814,0.992749434,0.889075137,0.001384038,0.996233882,0
60169,0.705703663,0.966027133,0.812708811,0.001187622,0.978890215,0
60427,0.767892543,0.978305568,0.79870305,0.001022354,0.984525915,0
60515,0.769607407,0.989195109,0.876516983,0.001457203,0.995613105,0
60592,0.812170766,0.993181222,0.901547178,0.001362853,0.996861383,0
60633,0.705773484,0.985005523,0.830452593,0.001244617,0.994618705,0
60814,0.796328305,0.991214774,0.902570365,0.001422283,0.995643621,0
60956,0.747137989,0.990961113,0.846943288,0.001218891,0.997269737,0
61013,0.708958866,0.983081707,0.861795853,0.001498013,0.984833172,0
61025,0.721796419,0.983164169,0.808539807,0.001147243,0.992064003,0
61105,0.674604489,0.988082533,0.829150081,0.001239232,0.993030977,0
61129,0.750113507,0.989206421,0.824955328,0.00121322,0.998958384,0
61204,0.767150073,0.991768214,0.84541249,0.00115055,0.993250484,0
61251,0.792893204,0.986837017,0.797741474,0.001042082,0.993143486,0
61355,0.686113348,0.978376999,0.82130017,0.00120002,0.988708828,0
61422,0.712949206,0.985748676,0.82288822,0.001273763,0.993197594,0
61453,0.802331806,0.987387127,0.830709788,0.001220165,0.993787725,0
61464,0.789518304,0.988787182,0.858091332,0.001300983,0.995273632,0
61475,0.803132839,0.990142864,0.831236491,0.001154771,0.997283053,0
61493,0.753000098,0.988999148,0.843051571,0.00120325,0.996097556,0
61498,0.699659829,0.976096756,0.838631007,0.001234992,0.985747254,0
61531,0.772623966,0.990502407,0.850063029,0.001245139,0.990323008,0
61587,0.735016112,0.992234449,0.895361268,0.00150559,0.998884004,0
61636,0.719475183,0.987424104,0.8415435,0.001230424,0.990575951,0
61707,0.779473252,0.988339873,0.839302622,0.001243824,0.996921063,0
61720,0.749866356,0.988912389,0.81151161,0.001128704,0.992916578,0
61747,0.745646661,0.981919089,0.85536123,0.001322339,0.989598284,0
61876,0.801388403,0.992095432,0.852580424,0.001158548,0.997607526,0
61918,0.753920709,0.988679004,0.843621821,0.001405993,0.996202995,0
61944,0.70713136,0.985224182,0.852215795,0.001306161,0.990594693,0
62080,0.724345137,0.988975977,0.859077375,0.001411469,0.993105335,0
62114,0.768357249,0.989139436,0.844156752,0.001327306,0.996619067,0
62128,0.735817325,0.988528059,0.888214023,0.001398251,0.994142711,0
62148,0.774140508,0.990690557,0.843325611,0.001198579,0.996423826,0
62152,0.76004598,0.987621363,0.855447951,0.001368933,0.993371021,0
62222,0.738119528,0.9706566,0.808610456,0.001162777,0.979010683,0
62280,0.728915522,0.99124622,0.874161474,0.001250059,0.996429038,0
62296,0.81117752,0.987931554,0.831455795,0.001171619,0.995115465,0
62326,0.8016412,0.9873895,0.830953342,0.001159818,0.994584202,0
62326,0.798539398,0.985095386,0.86823024,0.00135798,0.995998546,0
62388,0.802934363,0.991198246,0.86576178,0.001383808,0.992818262,0
62411,0.754530617,0.991894598,0.901325847,0.0013411,0.996710968,0
62493,0.758124977,0.979299213,0.794188097,0.000984717,0.988466899,0
62502,0.810598397,0.988408318,0.865923642,0.001235551,0.992555364,0
62596,0.791172679,0.982052087,0.870954938,0.001300268,0.990076852,0
62613,0.802278202,0.987711383,0.875894835,0.001299899,0.992714217,0
62646,0.790625473,0.984767743,0.864082053,0.001190556,0.989698158,0
62703,0.790188023,0.97436017,0.835304966,0.001225895,0.986746189,0
62711,0.699821448,0.97711125,0.839110377,0.001396011,0.988042762,0
62716,0.775037074,0.990570657,0.89679637,0.001378479,0.996045728,0
62719,0.797180843,0.988089799,0.847021948,0.001302935,0.989150917,0
62728,0.770993117,0.981935443,0.818477292,0.001220893,0.989993172,0
62741,0.756845762,0.985146105,0.860305066,0.001282249,0.986451565,0
62779,0.751664272,0.992098484,0.864392642,0.00123672,0.995954403,0
62911,0.777254757,0.984784685,0.875796694,0.001332524,0.993968698,0
63007,0.786074307,0.987880213,0.85443845,0.001250936,0.991501075,0
63038,0.794539886,0.989343503,0.859549177,0.001339233,0.99667267,0
63064,0.733985102,0.981846489,0.838495417,0.001306563,0.992867258,0
63076,0.721082836,0.987321166,0.808210825,0.00108744,0.985170346,0
63139,0.714630116,0.9833663,0.841239642,0.001160374,0.989765547,0
63169,0.720811082,0.987771888,0.842548311,0.00129234,0.990651462,0
63213,0.798143939,0.98283502,0.853387304,0.001359309,0.990910252,0
63219,0.768078437,0.978107498,0.824119515,0.001277856,0.98750076,0
63231,0.761158995,0.991470012,0.910793921,0.001405451,0.996185773,0
63320,0.77526783,0.982604243,0.853218005,0.001163207,0.988716431,0
63391,0.697931232,0.986231253,0.813644771,0.001187651,0.996320678,0
63409,0.764369063,0.980880192,0.812600726,0.001204264,0.987934254,0
63441,0.728302797,0.979602236,0.857871445,0.001315261,0.99056239,0
63449,0.765210994,0.989334664,0.85158962,0.001322636,0.992873354,0
63450,0.791196459,0.984911987,0.802781046,0.001206872,0.99364825,0
63464,0.738726574,0.98993901,0.875610636,0.001369232,0.994275165,0
63529,0.775689866,0.976828218,0.852991252,0.001270262,0.989003329,0
63592,0.695055305,0.985433583,0.855309428,0.001341299,0.989750751,0
63640,0.756970216,0.983920841,0.837768905,0.001158532,0.993395837,0
63652,0.783988176,0.98521832,0.875032868,0.001338015,0.993060143,0
63716,0.752255018,0.98816669,0.835376661,0.001226921,0.994356737,0
63745,0.788562168,0.991707894,0.898636624,0.001404935,0.997877335,0
63819,0.740703343,0.989610631,0.859130338,0.00131467,0.991604175,0
63844,0.741027903,0.981400068,0.833516162,0.001245914,0.991028975,0
63962,0.81929038,0.990139166,0.83817725,0.001184498,0.993750003,0
63969,0.772236709,0.97951215,0.854352024,0.001361054,0.985886817,0
63975,0.792515237,0.984336775,0.827133422,0.001180736,0.990273785,0
63991,0.771515035,0.981171131,0.833801065,0.00124185,0.990774195,0
63993,0.791600693,0.98824783,0.849508129,0.001153561,0.994154838,0
64033,0.695315554,0.981002865,0.823740507,0.001138018,0.989244035,0
64060,0.796122538,0.988595503,0.823802757,0.001087254,0.995679535,0
64072,0.761773413,0.980353755,0.869384801,0.001431076,0.989135569,0
64109,0.678043363,0.985685732,0.837095321,0.001230412,0.991545799,0
64132,0.743404275,0.98413283,0.85866283,0.00116091,0.992739179,0
64137,0.798707364,0.960666836,0.793697709,0.001055598,0.972821718,0
64149,0.7712812,0.989480341,0.904801483,0.001480868,0.996912339,0
64222,0.804444222,0.988684822,0.878231224,0.001320079,0.995624259,0
64252,0.746768945,0.984237374,0.863582335,0.001180884,0.991485186,0
64252,0.783408115,0.985581053,0.891188398,0.00140928,0.992457313,0
64295,0.728192176,0.989762931,0.873864755,0.001472152,0.997746804,0
64313,0.745657971,0.98888308,0.875946784,0.001251579,0.991660889,0
64346,0.760231569,0.981482611,0.864609668,0.00121028,0.98641897,0
64388,0.783881178,0.985912905,0.854607701,0.001226835,0.992499218,0
64429,0.731781836,0.990392597,0.892911564,0.001401187,0.995805104,0
64445,0.784575116,0.989695313,0.856397221,0.001258986,0.992489218,0
64456,0.745587045,0.990868563,0.884371661,0.001416209,0.995943129,0
64474,0.789281036,0.988243589,0.837953174,0.001159786,0.992150995,0
64531,0.76415072,0.986064209,0.843349842,0.00112171,0.985520747,0
64564,0.684484495,0.986327319,0.81573417,0.001117009,0.992155382,0
64571,0.802094332,0.987429847,0.855957783,0.001299894,0.992167549,0
64588,0.814764356,0.981670061,0.846351156,0.001189826,0.990030648,0
64605,0.787097953,0.977427115,0.817340189,0.001126896,0.986707908,0
64652,0.792964726,0.990592345,0.848107572,0.001214175,0.997774129,0
64654,0.708412771,0.989319378,0.887129116,0.001390779,0.99340516,0
64748,0.796800394,0.988579455,0.882851019,0.001450731,0.991658524,0
64782,0.797326736,0.989204294,0.856671784,0.00122985,0.994217479,0
64821,0.743002224,0.981184912,0.851801646,0.001263734,0.974436204,0
64839,0.707764351,0.991467499,0.895797521,0.001277681,0.995943883,0
64840,0.769522905,0.988716072,0.824988497,0.001082631,0.995271867,0
64879,0.757861415,0.988783053,0.829733927,0.00108578,0.99167073,0
64930,0.745293848,0.984190502,0.831926333,0.001209767,0.993165061,0
64934,0.749598846,0.982077769,0.807569026,0.001068608,0.993442505,0
65019,0.780380955,0.979526349,0.841264351,0.001146036,0.990166817,0
65049,0.813071846,0.990151607,0.879588011,0.001268545,0.99493342,0
65144,0.77937429,0.987015348,0.861909711,0.00130501,0.992444437,0
65144,0.762185562,0.990979205,0.854254393,0.001272669,0.995967612,0
65181,0.696088168,0.98789027,0.857951297,0.001307394,0.994598091,0
65198,0.803396054,0.991152326,0.833426799,0.001089476,0.997177034,0
65271,0.796959707,0.976073335,0.860436984,0.001357882,0.985509585,0
65272,0.739995012,0.99168933,0.888177876,0.001257526,0.995711946,0
65289,0.716996672,0.985330738,0.792860981,0.001053627,0.9911112,0
65293,0.714897298,0.985569594,0.866156616,0.00140215,0.990431327,0
65348,0.771450158,0.985061578,0.866197253,0.001335218,0.988472858,0
65349,0.760668141,0.979392722,0.837014218,0.001252997,0.98276042,0
65383,0.716659542,0.991177139,0.899677744,0.001466669,0.998700672,0
65458,0.74125494,0.966797625,0.796963049,0.001097561,0.98195754,0
65469,0.717342713,0.986707058,0.82621209,0.001239898,0.994243079,0
65488,0.790860566,0.98324425,0.849027238,0.001152077,0.990653491,0
65506,0.722633454,0.987845337,0.828036019,0.0012277,0.994871327,0
65525,0.707445315,0.983519205,0.834573839,0.001092201,0.989656087,0
65612,0.762788318,0.987077071,0.82302918,0.001103795,0.993540202,0
65615,0.749063884,0.986409898,0.8718214,0.0013762,0.993106068,0
65635,0.797635106,0.98941767,0.860562925,0.001275241,0.996907955,0
65693,0.716937684,0.973042229,0.844102567,0.001154797,0.978881805,0
65736,0.721612365,0.98724938,0.80314067,0.001030816,0.992159728,0
65757,0.811213916,0.98787633,0.830330831,0.001088759,0.994750426,0
65761,0.745589569,0.988768268,0.826606879,0.001185098,0.995620923,0
65824,0.831804281,0.987103353,0.855685018,0.001248882,0.989426867,0
65881,0.800926376,0.988165592,0.822325002,0.001082408,0.994115999,0
65881,0.631988412,0.97999286,0.784004354,0.000959177,0.988423738,0
65957,0.793448579,0.976099568,0.836583929,0.001290647,0.985996221,0
65990,0.765190167,0.991198029,0.812847597,0.001050257,0.990311292,0
65997,0.734458813,0.984236585,0.841905605,0.001172488,0.990589663,0
66011,0.768660192,0.987863279,0.851210553,0.001166657,0.990618357,0
66050,0.762596407,0.991057228,0.858995071,0.001133723,0.993136898,0
66058,0.790687653,0.991549211,0.84327841,0.001127499,0.99551394,0
66082,0.772527473,0.989355172,0.8859104,0.001542246,0.985976626,0
66124,0.80647876,0.987588679,0.878481462,0.001232152,0.994474447,0
66144,0.721977842,0.980085349,0.84455501,0.00126744,0.990112666,0
66144,0.794427096,0.989927713,0.863836139,0.001310253,0.995941986,0
66149,0.723129564,0.969074128,0.809493464,0.00108913,0.985762922,0
66234,0.763821298,0.986447039,0.821641326,0.001049915,0.992183904,0
66235,0.755184877,0.98750615,0.862859319,0.001141658,0.992641146,0
66252,0.813167391,0.986465359,0.858168465,0.001254234,0.991617903,0
66266,0.783202733,0.987188273,0.856352435,0.001266682,0.991375687,0
66291,0.774029704,0.977527096,0.87510709,0.001221279,0.98613544,0
66293,0.727591013,0.987825957,0.87815147,0.001282442,0.994709532,0
66302,0.728657464,0.982295509,0.814901882,0.001139528,0.987617963,0
66306,0.684124184,0.969811321,0.791339788,0.001134817,0.983766793,0
66358,0.68608354,0.982397442,0.865977555,0.001244499,0.990761465,0
66371,0.750361778,0.981688828,0.847245048,0.001278884,0.98968731,0
66372,0.748925223,0.978880302,0.811653628,0.001095594,0.986767478,0
66408,0.798874012,0.991134593,0.890672688,0.001338602,0.995812767,0
66441,0.806694835,0.986532636,0.880922154,0.001242925,0.987936462,0
66455,0.675273341,0.981523056,0.86247837,0.001202769,0.989360067,0
66461,0.783414864,0.98972465,0.892936338,0.001378547,0.993884303,0
66494,0.763246097,0.986323721,0.879334583,0.00121166,0.991828531,0
66497,0.749650523,0.986280443,0.862457162,0.001212165,0.988460199,0
66505,0.755463922,0.989378003,0.8245279,0.001061886,0.995853951,0
66516,0.779578777,0.987147903,0.880722003,0.001288393,0.993528916,0
66517,0.792057633,0.981221419,0.822206818,0.001148843,0.989534503,0
66519,0.678903858,0.983426966,0.863784705,0.001184743,0.989584348,0
66540,0.770995551,0.987533393,0.810747771,0.001089597,0.993102514,0
66550,0.810350076,0.989517508,0.838384942,0.00119568,0.994814595,0
66601,0.750899149,0.981852223,0.865750477,0.001279424,0.992228577,0
66617,0.798851195,0.986801564,0.807623488,0.000993465,0.995529122,0
66636,0.779003975,0.979667446,0.855954489,0.001289917,0.986845458,0
66664,0.780353046,0.983767192,0.8383146,0.001172021,0.989888732,0
66678,0.716166867,0.975366432,0.848196665,0.001128072,0.981369389,0
66688,0.691877535,0.98481895,0.85978716,0.00123597,0.989409473,0
66693,0.808302024,0.990083283,0.863056921,0.001275816,0.997085547,0
66697,0.809980084,0.984835509,0.837623166,0.001178274,0.98844963,0
66700,0.795809769,0.98325373,0.848982123,0.001278487,0.988898121,0
66734,0.798329984,0.988344367,0.827628434,0.001092608,0.993469424,0
66734,0.689308254,0.980056394,0.881155614,0.001359145,0.988347105,0
66737,0.779564994,0.991767101,0.887453737,0.00126685,0.998163611,0
66737,0.729206731,0.986110495,0.903531765,0.001354432,0.995075972,0
66744,0.806866538,0.99012016,0.860995714,0.001208456,0.995245915,0
66768,0.802307138,0.988467289,0.873320485,0.001296313,0.995386252,0
66792,0.77413971,0.979929577,0.860070079,0.00121759,0.985798492,0
66832,0.764126135,0.985853579,0.813148992,0.001074665,0.989568103,0
66833,0.759604019,0.985926505,0.80987618,0.001041162,0.991503745,0
66873,0.775078524,0.968275802,0.835792976,0.001200184,0.986468209,0
66874,0.80164467,0.985223272,0.800669736,0.000982906,0.995334032,0
66877,0.805844078,0.988909755,0.835128222,0.001118414,0.991938832,0
66942,0.715536316,0.989373494,0.817315791,0.001092339,0.990724198,0
66966,0.677183509,0.983232513,0.855968457,0.001221541,0.991221548,0
66967,0.704063502,0.984302197,0.846568483,0.001141144,0.992023539,0
66972,0.74148869,0.986013368,0.86549886,0.001342629,0.996356084,0
66973,0.795026116,0.979251959,0.815073059,0.00106231,0.986140016,0
